Model,Split,Target,Residual
Random Forest,test,triglycerides,-0.7128613434818645
Random Forest,test,triglycerides,1.2442091367573918
Random Forest,test,triglycerides,-0.525998960247263
Random Forest,test,triglycerides,-0.049314496846776024
Random Forest,test,triglycerides,-0.2639795675719281
Random Forest,test,triglycerides,-0.5376200903803117
Random Forest,test,triglycerides,1.1435233352455487
Random Forest,test,triglycerides,0.7934106006943553
Random Forest,test,triglycerides,-0.7338504748987695
Random Forest,test,triglycerides,-0.23623274670594085
Random Forest,test,triglycerides,-0.661531943902895
Random Forest,test,triglycerides,0.14739711982595427
Random Forest,test,triglycerides,-0.9393173244930795
Random Forest,test,triglycerides,0.6488238510237645
Random Forest,test,triglycerides,0.38150111482297433
Random Forest,test,triglycerides,-0.42391642354914927
Random Forest,test,triglycerides,-1.2174154608290015
Random Forest,test,triglycerides,-0.4500293748585946
Random Forest,test,triglycerides,-0.47232384978094144
Random Forest,test,triglycerides,0.4167257762455314
Random Forest,test,triglycerides,-0.2662846699057093
Random Forest,test,triglycerides,-0.6730058146131404
Random Forest,test,triglycerides,0.22523112890078956
Random Forest,test,triglycerides,0.3388374112322472
Random Forest,test,triglycerides,0.5677429955690032
Random Forest,test,triglycerides,1.0688406676715223
Random Forest,test,triglycerides,-0.15253539702591956
Random Forest,test,triglycerides,-0.7240617996743186
Random Forest,test,triglycerides,-1.27554736407108
Random Forest,test,triglycerides,0.1411211992088406
Random Forest,test,triglycerides,0.2691536582447087
Random Forest,test,triglycerides,0.13631146692063112
Random Forest,test,triglycerides,-0.7015649443434064
Random Forest,test,triglycerides,0.8166374759199106
Random Forest,test,triglycerides,0.22538664034768274
Random Forest,test,triglycerides,-0.04421391268904973
Random Forest,test,triglycerides,0.1386471747008713
Random Forest,test,triglycerides,0.35465979284587323
Random Forest,test,triglycerides,-0.18060851050858773
Random Forest,test,triglycerides,-0.35457664683993073
Random Forest,test,triglycerides,0.33645714903675117
Random Forest,test,triglycerides,0.10343516247874707
Random Forest,test,triglycerides,-0.45735592836592787
Random Forest,test,triglycerides,0.15215254645453946
Random Forest,test,triglycerides,-0.4932416803920172
Random Forest,test,triglycerides,-0.590011098128016
Random Forest,test,triglycerides,-0.7450645990283458
Random Forest,test,triglycerides,0.2663432327516979
Random Forest,test,triglycerides,0.038435726105339185
Random Forest,test,hdl_cholesterol,0.0976509158073573
Random Forest,test,hdl_cholesterol,0.03884051137873579
Random Forest,test,hdl_cholesterol,0.021310956145701443
Random Forest,test,hdl_cholesterol,-0.25177342311166173
Random Forest,test,hdl_cholesterol,-0.1232750672407108
Random Forest,test,hdl_cholesterol,0.0902945127078576
Random Forest,test,hdl_cholesterol,0.008862516367723394
Random Forest,test,hdl_cholesterol,0.03162778892522322
Random Forest,test,hdl_cholesterol,-0.1894895118801072
Random Forest,test,hdl_cholesterol,-0.13020633942251125
Random Forest,test,hdl_cholesterol,0.19065871370244558
Random Forest,test,hdl_cholesterol,-0.42685218102645495
Random Forest,test,hdl_cholesterol,-0.3726169665883705
Random Forest,test,hdl_cholesterol,-0.2630835301291512
Random Forest,test,hdl_cholesterol,-0.15346584827331844
Random Forest,test,hdl_cholesterol,-0.7209934574624235
Random Forest,test,hdl_cholesterol,-0.23129008573372678
Random Forest,test,hdl_cholesterol,-0.08398376709529254
Random Forest,test,hdl_cholesterol,0.2749049446687035
Random Forest,test,hdl_cholesterol,-0.09349310730685456
Random Forest,test,hdl_cholesterol,-0.20578235579852766
Random Forest,test,hdl_cholesterol,-0.2382164115232941
Random Forest,test,hdl_cholesterol,-0.5123639555258444
Random Forest,test,hdl_cholesterol,-0.045501088452585936
Random Forest,test,hdl_cholesterol,-0.24293521013803465
Random Forest,test,hdl_cholesterol,-0.26776498932076986
Random Forest,test,hdl_cholesterol,0.03214260513549849
Random Forest,test,hdl_cholesterol,-0.1637396916289231
Random Forest,test,hdl_cholesterol,0.15364062439628423
Random Forest,test,hdl_cholesterol,-0.13024825331700685
Random Forest,test,hdl_cholesterol,0.3991542653590878
Random Forest,test,hdl_cholesterol,0.3308405568622339
Random Forest,test,hdl_cholesterol,0.3845949258481909
Random Forest,test,hdl_cholesterol,0.20495600301834394
Random Forest,test,hdl_cholesterol,0.12140593363233965
Random Forest,test,hdl_cholesterol,0.004426240098832412
Random Forest,test,hdl_cholesterol,-0.33524849325870765
Random Forest,test,hdl_cholesterol,0.07403841946876621
Random Forest,test,hdl_cholesterol,-0.2694274413858664
Random Forest,test,hdl_cholesterol,-0.277467962385225
Random Forest,test,hdl_cholesterol,0.30011965188278067
Random Forest,test,hdl_cholesterol,-0.050784625372461534
Random Forest,test,hdl_cholesterol,0.38190994312655935
Random Forest,test,hdl_cholesterol,-0.19549648037957468
Random Forest,test,hdl_cholesterol,0.0811504718716698
Random Forest,test,hdl_cholesterol,-0.011765764416443947
Random Forest,test,hdl_cholesterol,-0.35574526353541547
Random Forest,test,hdl_cholesterol,-0.04676255283710917
Random Forest,test,hdl_cholesterol,0.07264496834044198
Random Forest,test,hdl_cholesterol,0.026370955585967693
Random Forest,test,hdl_cholesterol,0.16341556848340266
Random Forest,test,hdl_cholesterol,0.5005135580121864
Random Forest,test,hdl_cholesterol,-0.2716419127327865
Random Forest,test,hdl_cholesterol,0.20891747254916337
Random Forest,test,hdl_cholesterol,-0.1723581542037369
Random Forest,test,hdl_cholesterol,0.07302126153332011
Random Forest,test,hdl_cholesterol,0.29952666804278394
Random Forest,test,hdl_cholesterol,-0.3681985623515138
Random Forest,test,hdl_cholesterol,0.26656935457304076
Random Forest,test,hdl_cholesterol,0.172415798548343
Random Forest,test,hdl_cholesterol,-0.03640526575409142
Random Forest,test,hdl_cholesterol,0.18567840018925708
Random Forest,test,hdl_cholesterol,-0.28833501144134743
Random Forest,test,hdl_cholesterol,-0.2822279757178303
Random Forest,test,hdl_cholesterol,0.12441981338956909
Random Forest,test,hdl_cholesterol,0.04762503102471616
Random Forest,test,hdl_cholesterol,0.12875295072263437
Random Forest,test,hdl_cholesterol,0.057048228934399425
Random Forest,test,hdl_cholesterol,0.22892501903890583
Random Forest,test,hdl_cholesterol,-0.18463188358709903
Random Forest,test,hdl_cholesterol,0.02445614084262937
Random Forest,test,hdl_cholesterol,-0.322220295786098
Random Forest,test,hdl_cholesterol,0.22054330370930408
Random Forest,test,hdl_cholesterol,-0.042721136987482033
Random Forest,test,hdl_cholesterol,-0.07933623478645302
Random Forest,test,hdl_cholesterol,0.3144913143331549
Random Forest,test,hdl_cholesterol,-0.14191831084040407
Random Forest,test,hdl_cholesterol,0.9038842713948076
Random Forest,test,hdl_cholesterol,0.18541508332566714
Random Forest,test,hdl_cholesterol,-0.07114875356678096
Random Forest,test,hdl_cholesterol,-0.12927098758367617
Random Forest,test,hdl_cholesterol,0.2986464357466083
Random Forest,test,hdl_cholesterol,-0.07396359345236547
Random Forest,test,hdl_cholesterol,0.05636229757355338
Random Forest,test,hdl_cholesterol,0.016291186497776167
Random Forest,test,hdl_cholesterol,0.3216208302264656
Random Forest,test,hdl_cholesterol,-0.21016217289081185
Random Forest,test,hdl_cholesterol,-0.3251532976291571
Random Forest,test,hdl_cholesterol,0.030662452505905158
Random Forest,test,hdl_cholesterol,-0.25244749175127534
Random Forest,test,hdl_cholesterol,-0.21759829911599038
Random Forest,test,hdl_cholesterol,0.08088097222723434
Random Forest,test,hdl_cholesterol,-0.24723457948158156
Random Forest,test,hdl_cholesterol,0.2487693566213114
Random Forest,test,hdl_cholesterol,0.25582037478239705
Random Forest,test,hdl_cholesterol,0.14941760226009926
Random Forest,test,hdl_cholesterol,-0.39362350193176887
Random Forest,test,hdl_cholesterol,-0.3129396302586209
Random Forest,test,hdl_cholesterol,0.09861483164655915
Random Forest,test,hdl_cholesterol,-0.4800238232635823
Random Forest,test,hdl_cholesterol,0.07401613931844242
Random Forest,test,hdl_cholesterol,0.6128349394376218
Random Forest,test,hdl_cholesterol,-0.39075862929665295
Random Forest,test,hdl_cholesterol,0.03358706369762654
Random Forest,test,hdl_cholesterol,-0.2674652144721339
Random Forest,test,hdl_cholesterol,-0.06923814543384488
Random Forest,test,hdl_cholesterol,-0.026678157871326214
Random Forest,test,hdl_cholesterol,0.1362431222106828
Random Forest,test,hdl_cholesterol,0.08596399985088699
Random Forest,test,hdl_cholesterol,-0.06341615813513668
Random Forest,test,hdl_cholesterol,0.07180522320858174
Random Forest,test,hdl_cholesterol,-0.2634388905997871
Random Forest,test,hdl_cholesterol,0.5333512040268111
Random Forest,test,hdl_cholesterol,-0.005624601814216756
Random Forest,test,hdl_cholesterol,0.2743633948209183
Random Forest,test,hdl_cholesterol,0.003177702665406734
Random Forest,test,hdl_cholesterol,0.41602520323521874
Random Forest,test,hdl_cholesterol,-0.07430069094496439
Random Forest,test,hdl_cholesterol,0.05187766534922034
Random Forest,test,hdl_cholesterol,-0.16422357158036371
Random Forest,test,hdl_cholesterol,0.5175111539787407
Random Forest,test,hdl_cholesterol,0.16499150387402128
Random Forest,test,hdl_cholesterol,-0.07625108666653446
Random Forest,test,hdl_cholesterol,0.0953317490411223
Random Forest,test,hdl_cholesterol,-0.17783153708807609
Random Forest,test,hdl_cholesterol,-0.49548266811547226
Random Forest,test,hdl_cholesterol,0.20802884174411762
Random Forest,test,hdl_cholesterol,0.29623455132537124
Random Forest,test,hdl_cholesterol,0.2808063775370164
Random Forest,test,hdl_cholesterol,-0.07066449483304815
Random Forest,test,hdl_cholesterol,0.08721712275569216
Random Forest,test,hdl_cholesterol,-0.06144517959633866
Random Forest,test,hdl_cholesterol,0.5866051227184674
Random Forest,test,hdl_cholesterol,-0.03651274036013863
Random Forest,test,hdl_cholesterol,-0.10716556821137635
Random Forest,test,hdl_cholesterol,0.252548913905569
Random Forest,test,hdl_cholesterol,-0.12955912619670507
Random Forest,test,hdl_cholesterol,0.05645048483646331
Random Forest,test,hdl_cholesterol,-0.07897910917657658
Random Forest,test,hdl_cholesterol,-0.013049553459928198
Random Forest,test,hdl_cholesterol,0.09431101718561807
Random Forest,test,hdl_cholesterol,-0.07707376874965322
Random Forest,test,hdl_cholesterol,-0.11018413285637374
Random Forest,test,hdl_cholesterol,-0.35990298488380246
Random Forest,test,hdl_cholesterol,0.40770776332944036
Random Forest,test,hdl_cholesterol,-0.3104117554878445
Random Forest,test,hdl_cholesterol,-0.21338296038418703
Random Forest,test,hdl_cholesterol,0.2897931670232028
Random Forest,test,hdl_cholesterol,-0.44559817267796253
Random Forest,test,hdl_cholesterol,-0.004247514000540686
Random Forest,test,hdl_cholesterol,0.1740569348899852
Random Forest,test,hdl_cholesterol,-0.1171960248037216
Random Forest,test,hdl_cholesterol,0.03720923428862388
Random Forest,test,hdl_cholesterol,-0.0580759872171388
Random Forest,test,hdl_cholesterol,0.15492107372848807
Random Forest,test,hdl_cholesterol,0.29601850778167105
Random Forest,test,hdl_cholesterol,-0.3990425436989864
Random Forest,test,hdl_cholesterol,-0.46365797872852443
Random Forest,test,hdl_cholesterol,-0.32298844664114545
Random Forest,test,hdl_cholesterol,0.38302695271974274
Random Forest,test,hdl_cholesterol,-0.20275477585364987
Random Forest,test,hdl_cholesterol,-0.011458738833932003
Random Forest,test,hdl_cholesterol,-0.3305255284891131
Random Forest,test,hdl_cholesterol,0.256131970261094
Random Forest,test,hdl_cholesterol,0.12072782300285922
Random Forest,test,hdl_cholesterol,-0.5181128558608723
Random Forest,test,hdl_cholesterol,0.43788381373587626
Random Forest,test,hdl_cholesterol,-0.10868428221836623
Random Forest,test,hdl_cholesterol,-0.11872663307819797
Random Forest,test,hdl_cholesterol,-0.26112922464155597
Random Forest,test,hdl_cholesterol,-0.051768311244992926
Random Forest,test,hdl_cholesterol,0.22258860332207053
Random Forest,test,hdl_cholesterol,0.09656909624483356
Random Forest,test,hdl_cholesterol,0.18008217916704883
Random Forest,test,hdl_cholesterol,-0.06116736285632518
Random Forest,test,hdl_cholesterol,-0.13621281602922553
Random Forest,test,hdl_cholesterol,-0.16226560111027988
Random Forest,test,hdl_cholesterol,0.06497795171635046
Random Forest,test,hdl_cholesterol,0.13061076352933032
Random Forest,test,hdl_cholesterol,-0.22478359092663913
Random Forest,test,hdl_cholesterol,0.014664565670200691
Gradient Boosting,train,triglycerides,-0.24821334639694914
Gradient Boosting,train,triglycerides,0.005490122489314686
Gradient Boosting,train,triglycerides,0.4559966464123413
Gradient Boosting,train,triglycerides,-0.2612854279643022
Gradient Boosting,train,triglycerides,0.6830021234228161
Gradient Boosting,train,triglycerides,-0.18974566145231186
Gradient Boosting,train,triglycerides,-0.1760686477834179
Gradient Boosting,train,triglycerides,-0.1800600539038708
Gradient Boosting,train,triglycerides,0.8359944918642519
Gradient Boosting,train,triglycerides,0.8589789760583173
Gradient Boosting,train,triglycerides,-0.19923402194078932
Gradient Boosting,train,triglycerides,0.5409235606451546
Gradient Boosting,train,triglycerides,0.47858351567559065
Gradient Boosting,train,triglycerides,0.1418501373025567
Gradient Boosting,train,triglycerides,-0.365495732129709
Gradient Boosting,train,triglycerides,0.7011693957705658
Gradient Boosting,train,triglycerides,0.4390305603615028
Gradient Boosting,train,triglycerides,-0.5308624620442277
Gradient Boosting,train,triglycerides,-0.16729391823553375
Gradient Boosting,train,triglycerides,-0.4372511103427259
Gradient Boosting,train,triglycerides,0.001221138790937104
Gradient Boosting,train,triglycerides,0.24105559598481285
Gradient Boosting,train,triglycerides,0.005039979474707579
Gradient Boosting,train,triglycerides,0.37922652784835087
Gradient Boosting,train,triglycerides,0.10274217251921058
Gradient Boosting,train,triglycerides,0.11825027075786831
Gradient Boosting,train,triglycerides,-0.0699475441712698
Gradient Boosting,train,triglycerides,-0.10105234050900869
Gradient Boosting,train,triglycerides,0.32036995534848334
Gradient Boosting,train,triglycerides,-0.4867604532973111
Gradient Boosting,train,triglycerides,-0.6057200059948267
Gradient Boosting,train,triglycerides,0.44064406166742476
Gradient Boosting,train,triglycerides,-0.2842057750162885
Gradient Boosting,train,triglycerides,-0.2791006525458961
Gradient Boosting,train,triglycerides,-0.3052742840992968
Gradient Boosting,train,triglycerides,-0.452974564444816
Gradient Boosting,train,triglycerides,-0.14796957233309005
Gradient Boosting,train,triglycerides,0.5569081508019389
Gradient Boosting,train,triglycerides,0.7278143629508316
Gradient Boosting,train,triglycerides,0.4673123087495865
Gradient Boosting,train,triglycerides,-0.6090849385653474
Gradient Boosting,train,triglycerides,0.4501619091736311
Gradient Boosting,train,triglycerides,-0.41470211268637147
Gradient Boosting,train,triglycerides,-0.06068929279348101
Gradient Boosting,train,triglycerides,0.13372650641937245
Gradient Boosting,train,triglycerides,-0.10151383608535358
Gradient Boosting,train,triglycerides,-0.023591365487511062
Gradient Boosting,train,triglycerides,0.610611898905228
Gradient Boosting,train,triglycerides,-0.2712475044937861
Gradient Boosting,train,triglycerides,-0.25924379463278147
Gradient Boosting,train,triglycerides,-0.38532597218607023
Gradient Boosting,train,triglycerides,-0.36768770211612267
Gradient Boosting,train,triglycerides,-0.8140699838910406
Gradient Boosting,train,triglycerides,1.1376608092522416
Gradient Boosting,train,triglycerides,0.21035839430861802
Gradient Boosting,train,triglycerides,-0.467462952189329
Gradient Boosting,train,triglycerides,0.014688339248824178
Gradient Boosting,train,triglycerides,-0.4397394223693607
Gradient Boosting,train,triglycerides,-0.4691838449102841
Gradient Boosting,train,triglycerides,-0.22664198666750934
Gradient Boosting,train,triglycerides,-0.049188952840625966
Gradient Boosting,train,triglycerides,-0.798021619474647
Gradient Boosting,train,triglycerides,-0.14427894750482562
Gradient Boosting,train,triglycerides,-0.7842617065677269
Gradient Boosting,train,triglycerides,1.2131618712072152
Gradient Boosting,train,triglycerides,-0.22320410691538495
Gradient Boosting,train,triglycerides,0.23196372107978291
Gradient Boosting,train,triglycerides,0.017650547529314053
Gradient Boosting,train,triglycerides,0.2804365326570002
Gradient Boosting,train,triglycerides,-0.8877277257573217
Gradient Boosting,train,triglycerides,0.7717161019708838
Gradient Boosting,train,triglycerides,-0.12060477567246064
Gradient Boosting,train,triglycerides,0.6108928227728159
Gradient Boosting,train,triglycerides,0.855771002120659
Gradient Boosting,train,triglycerides,-0.030973857009436223
Gradient Boosting,train,triglycerides,0.419943037998074
Gradient Boosting,train,triglycerides,-0.4236767540341928
Gradient Boosting,train,triglycerides,-0.7479611033280396
Gradient Boosting,train,triglycerides,-0.7879547111275866
Gradient Boosting,train,triglycerides,-0.20453220453673993
Gradient Boosting,train,triglycerides,-0.3247090157983683
Gradient Boosting,train,triglycerides,0.08406578708076395
Gradient Boosting,train,triglycerides,0.5779262944086936
Gradient Boosting,train,triglycerides,-0.2721582607963886
Gradient Boosting,train,triglycerides,-0.7005816143448906
Gradient Boosting,train,triglycerides,-0.38700382822630885
Gradient Boosting,train,triglycerides,-0.10095924351157137
Gradient Boosting,train,triglycerides,-0.2479999461953435
Gradient Boosting,train,triglycerides,-0.49815530224903526
Gradient Boosting,train,triglycerides,0.4153146530018752
Gradient Boosting,train,triglycerides,0.2036985777358593
Gradient Boosting,train,triglycerides,-0.5132723817107872
Gradient Boosting,train,triglycerides,-0.27163310204299584
Gradient Boosting,train,triglycerides,-0.5082065238900775
Gradient Boosting,train,triglycerides,-0.01768067871770196
Gradient Boosting,train,triglycerides,1.223272779776254
Gradient Boosting,train,triglycerides,0.10804667126467837
Gradient Boosting,train,triglycerides,-0.029850592575038082
Gradient Boosting,train,triglycerides,0.24308022628003378
Gradient Boosting,train,triglycerides,0.3585693169547408
Gradient Boosting,train,triglycerides,0.07519026457038436
Gradient Boosting,train,triglycerides,0.11647948413269127
Gradient Boosting,train,triglycerides,0.1783313130774884
Gradient Boosting,train,triglycerides,0.7341805556380736
Gradient Boosting,train,triglycerides,0.02990005704250187
Gradient Boosting,train,triglycerides,0.5605909091771943
Gradient Boosting,train,triglycerides,0.800577171826582
Gradient Boosting,train,triglycerides,-0.24487363292781428
Gradient Boosting,train,triglycerides,-0.3359272234816233
Gradient Boosting,train,triglycerides,0.3484426934460423
Gradient Boosting,train,triglycerides,0.23375495094237753
Gradient Boosting,train,triglycerides,-0.6674936327536067
Gradient Boosting,train,triglycerides,-0.3167761100974542
Gradient Boosting,train,triglycerides,0.5784840842266981
Gradient Boosting,train,triglycerides,0.07022748497900277
Gradient Boosting,train,triglycerides,1.1330062710872317
Gradient Boosting,train,triglycerides,-0.030652711743702987
Gradient Boosting,train,triglycerides,0.7985741695720767
Gradient Boosting,train,triglycerides,0.08514807895570797
Gradient Boosting,train,triglycerides,0.480705925541419
Gradient Boosting,train,triglycerides,-1.0001837010053172
Gradient Boosting,train,triglycerides,-0.04146278004796766
Gradient Boosting,train,triglycerides,-0.6224528562902703
Gradient Boosting,train,triglycerides,-0.013005785618561028
Gradient Boosting,train,triglycerides,1.0671178965427401
Gradient Boosting,train,triglycerides,-0.2549588392399871
Gradient Boosting,train,triglycerides,-0.04227343711160714
Gradient Boosting,train,triglycerides,-0.48611936577166226
Gradient Boosting,train,triglycerides,0.525965609550683
Gradient Boosting,train,triglycerides,-0.11308868490668367
Gradient Boosting,train,triglycerides,-0.1989839862833085
Gradient Boosting,train,triglycerides,0.1527105410427616
Gradient Boosting,train,triglycerides,0.05641051576334011
Gradient Boosting,train,triglycerides,-0.8100836498806836
Gradient Boosting,train,triglycerides,0.1351737339673429
Gradient Boosting,train,triglycerides,0.17707423899557195
Gradient Boosting,train,triglycerides,0.06775612851556811
Gradient Boosting,train,triglycerides,-0.16440761472723597
Gradient Boosting,train,triglycerides,-0.6746398824694535
Gradient Boosting,train,triglycerides,-0.42760861692075913
Gradient Boosting,train,triglycerides,0.42113146822914516
Gradient Boosting,train,triglycerides,-0.4017921872008001
Gradient Boosting,train,triglycerides,-0.20113344458684512
Gradient Boosting,train,triglycerides,-0.10540621635035485
Gradient Boosting,train,triglycerides,-0.346965393188857
Gradient Boosting,train,triglycerides,-0.5898731455372572
Gradient Boosting,train,triglycerides,-0.15895644013685217
Gradient Boosting,train,triglycerides,0.013180452995725567
Gradient Boosting,train,triglycerides,-0.5015718883715583
Gradient Boosting,train,triglycerides,-0.20851676236470595
Gradient Boosting,train,triglycerides,0.26760344277354076
Gradient Boosting,train,triglycerides,0.9771629614707296
Gradient Boosting,train,triglycerides,-0.12859676083735394
Gradient Boosting,train,triglycerides,0.8618340422946451
Gradient Boosting,train,triglycerides,-0.8409871808892921
Gradient Boosting,train,triglycerides,-0.6747252786067675
Gradient Boosting,train,triglycerides,-0.781854068847669
Gradient Boosting,train,triglycerides,0.18157365871734665
Gradient Boosting,train,triglycerides,-0.16221617755120565
Gradient Boosting,train,triglycerides,-0.09118551537642539
Gradient Boosting,train,triglycerides,0.12592500239661852
Gradient Boosting,train,triglycerides,-0.0527909598711398
Gradient Boosting,train,triglycerides,0.1962480880314219
Gradient Boosting,train,triglycerides,-0.21425836270184728
Gradient Boosting,train,triglycerides,0.49888948004370626
Gradient Boosting,train,triglycerides,0.2631879618234647
Gradient Boosting,train,triglycerides,0.7129509397446645
Gradient Boosting,train,triglycerides,0.023174936946365854
Gradient Boosting,train,triglycerides,0.445481241090266
Gradient Boosting,train,triglycerides,-0.974488721921078
Gradient Boosting,train,triglycerides,-0.31005241026085617
Gradient Boosting,train,triglycerides,-0.0884930003632931
Gradient Boosting,train,triglycerides,-0.027139024087457386
Gradient Boosting,train,triglycerides,-0.8554504216243326
Gradient Boosting,train,triglycerides,0.13395261502274725
Gradient Boosting,train,triglycerides,-0.5645524476658572
Gradient Boosting,train,triglycerides,-0.25298279316913774
Gradient Boosting,train,triglycerides,-0.522124257440161
Gradient Boosting,train,triglycerides,-0.23477467803536323
Gradient Boosting,train,triglycerides,-0.44060632652259146
Gradient Boosting,train,triglycerides,0.8335302661317936
Gradient Boosting,train,triglycerides,-0.47345043309294166
Gradient Boosting,train,triglycerides,0.1726330494625845
Gradient Boosting,train,triglycerides,-0.6888344238054693
Gradient Boosting,train,triglycerides,0.6700741057573527
Gradient Boosting,train,triglycerides,0.19175532817465335
Gradient Boosting,train,triglycerides,-0.2451064362936597
Gradient Boosting,train,triglycerides,0.1198972737733568
Gradient Boosting,train,triglycerides,0.4593677026910319
Gradient Boosting,train,triglycerides,-0.1422192609469004
Gradient Boosting,train,triglycerides,0.4307107840621178
Gradient Boosting,train,triglycerides,0.93907258060863
Gradient Boosting,train,triglycerides,0.7223714514421866
Gradient Boosting,train,triglycerides,0.3748642468818746
Gradient Boosting,train,triglycerides,-0.052670717979482085
Gradient Boosting,train,triglycerides,0.992789758649776
Gradient Boosting,train,triglycerides,-0.5993678702223315
Gradient Boosting,train,triglycerides,-0.7481585326816926
Gradient Boosting,train,triglycerides,-0.13293396363075782
Gradient Boosting,train,triglycerides,-0.8883232011173958
Gradient Boosting,train,triglycerides,0.4734008059474979
Gradient Boosting,train,triglycerides,0.35077909342037916
Gradient Boosting,train,triglycerides,0.6834711854569928
Gradient Boosting,train,triglycerides,-0.2394092482765764
Gradient Boosting,train,triglycerides,-0.3752605106630229
Gradient Boosting,train,triglycerides,-0.8234015972323889
Gradient Boosting,train,triglycerides,0.9325254651185668
Gradient Boosting,train,triglycerides,-0.8832773349994638
Gradient Boosting,train,triglycerides,0.5286877978406368
Gradient Boosting,train,triglycerides,0.11579237962171085
Gradient Boosting,train,triglycerides,-0.6021535256843791
Gradient Boosting,train,triglycerides,0.7650065714721208
Gradient Boosting,train,triglycerides,-0.473062185397525
Gradient Boosting,train,triglycerides,-0.024370950163393523
Gradient Boosting,train,triglycerides,0.4059239544156066
Gradient Boosting,train,triglycerides,-0.6043611637324999
Gradient Boosting,train,triglycerides,0.5181893959592587
Gradient Boosting,train,triglycerides,-0.4684251820185974
Gradient Boosting,train,triglycerides,-0.5620913101497949
Gradient Boosting,train,triglycerides,-0.34019408068824486
Gradient Boosting,train,triglycerides,-0.7596481206545871
Gradient Boosting,train,triglycerides,-0.04763622043290372
Gradient Boosting,train,triglycerides,0.4324328338944925
Gradient Boosting,train,triglycerides,-0.3750237579530378
Gradient Boosting,train,triglycerides,0.5072371062056451
Gradient Boosting,train,triglycerides,-0.2335687203399992
Gradient Boosting,train,triglycerides,0.07162334889793787
Gradient Boosting,train,triglycerides,0.6467090477453157
Gradient Boosting,train,triglycerides,-0.28882824594774625
Gradient Boosting,train,triglycerides,-0.16569569245313387
Gradient Boosting,train,triglycerides,1.033979608374917
Gradient Boosting,train,triglycerides,-0.23059325882026993
Gradient Boosting,train,triglycerides,-0.019132255290477573
Gradient Boosting,train,triglycerides,0.18719460871833427
Gradient Boosting,train,triglycerides,-0.24910190060258586
Gradient Boosting,train,triglycerides,0.38008151454043926
Gradient Boosting,train,triglycerides,1.3852088804345728
Gradient Boosting,train,triglycerides,-0.34798591577184546
Gradient Boosting,train,triglycerides,-0.3187494756319973
Gradient Boosting,train,triglycerides,0.6505243246248575
Gradient Boosting,train,triglycerides,-0.9825816214095409
Gradient Boosting,train,triglycerides,-0.9782086069984302
Gradient Boosting,train,triglycerides,0.710229814323049
Gradient Boosting,train,triglycerides,0.41941368337424656
Gradient Boosting,train,triglycerides,-0.40699379436142546
Gradient Boosting,train,triglycerides,-0.10168344040928101
Gradient Boosting,train,triglycerides,-0.8428670221242212
Gradient Boosting,train,triglycerides,-0.3323276352553455
Gradient Boosting,train,triglycerides,0.35650207199959993
Gradient Boosting,train,triglycerides,0.3998860502753727
Gradient Boosting,train,triglycerides,0.8069077508402982
Gradient Boosting,train,triglycerides,-0.2025047529377222
Gradient Boosting,train,triglycerides,0.16992248760777873
Gradient Boosting,train,triglycerides,0.5403347594598866
Gradient Boosting,train,triglycerides,-0.06811780515071497
Gradient Boosting,train,triglycerides,-0.5584618441988951
Gradient Boosting,train,triglycerides,-0.025946331640356313
Gradient Boosting,train,triglycerides,-0.6802665409499546
Gradient Boosting,train,triglycerides,0.4745617718068713
Gradient Boosting,train,triglycerides,-0.20929560960576143
Gradient Boosting,train,triglycerides,0.6754698651368969
Gradient Boosting,train,triglycerides,-0.16498841624486893
Gradient Boosting,train,triglycerides,1.0808332096703381
Gradient Boosting,train,triglycerides,-0.3641763097201398
Gradient Boosting,train,triglycerides,0.13424076827223086
Gradient Boosting,train,triglycerides,-0.3500241525719199
Gradient Boosting,train,triglycerides,0.4373054856557834
Gradient Boosting,train,triglycerides,0.19772689029846724
Gradient Boosting,train,triglycerides,-0.3437617314749959
Gradient Boosting,train,triglycerides,-0.07362108441234394
Gradient Boosting,train,triglycerides,-0.13327712769566302
Gradient Boosting,train,triglycerides,0.07205393721946152
Gradient Boosting,train,triglycerides,0.1738729943969881
Gradient Boosting,train,triglycerides,0.35917236161020316
Gradient Boosting,train,triglycerides,-0.1436694018082889
Gradient Boosting,train,triglycerides,0.047426989313000156
Gradient Boosting,train,triglycerides,0.1342489136592322
Gradient Boosting,train,triglycerides,-0.14905023213667157
Gradient Boosting,train,triglycerides,-0.34764880962493416
Gradient Boosting,train,triglycerides,0.4963121051296513
Gradient Boosting,train,triglycerides,-0.4261566666485095
Gradient Boosting,train,triglycerides,2.054614471468244
Gradient Boosting,train,triglycerides,0.21750051035321505
Gradient Boosting,train,triglycerides,-0.3695971618299123
Gradient Boosting,train,triglycerides,0.2496749782311518
Gradient Boosting,train,triglycerides,-0.3917212619755075
Gradient Boosting,train,triglycerides,-0.0640700176434228
Gradient Boosting,train,triglycerides,-0.43480655225431075
Gradient Boosting,train,triglycerides,-0.18043917419112088
Gradient Boosting,train,triglycerides,-0.9338901727731335
Gradient Boosting,train,triglycerides,0.26744436442013875
Gradient Boosting,train,triglycerides,0.2918434871239093
Gradient Boosting,train,triglycerides,-0.2670914123786421
Gradient Boosting,train,triglycerides,0.36655900672901254
Gradient Boosting,train,triglycerides,-0.20667188680191906
Gradient Boosting,train,triglycerides,0.29350461696132957
Gradient Boosting,train,triglycerides,0.8901726245264383
